place,netTime,clockTime,yob,ageClass,acPlace,sex,nationality,name
289,9896,9896,1979,30,3,W,DEU,dfbc7219a3f8c2d7aa6ddf1b4566e34996980008
290,9900,9929,1982,20,66,M,CHE,024504f68fe9140597dc0e818503e0891c6bfd1c
291,9903,9911,1964,45,25,M,SWE,390df54a9d9961c3141b068f70026b293c8592f7
292,9904,9911,1973,35,4,W,DNK,57b6351d991fd381778d6cd9d919cfe9f2c4bf6b
293,9907,9910,1969,40,51,M,DEU,d6b2e7126c91bc5534ccdec3baf0beb795e16259
294,9908,9929,1968,40,52,M,ESP,eb943aa71946ae19c3b33aa6775b10ea674a1c5e
295,9911,9913,1978,30,67,M,DEU,a287089bd855d9a4c935b5e4b80f543a32aa404e
296,9914,9963,1968,40,53,M,DEU,2e8cf34d17f9b082f0c201ec5619afcebbe83e34
297,9914,9946,1963,45,26,M,SWE,1418e562303aca7b4048a2d3c7b414a8743e2b82
298,9916,9938,1968,40,54,M,AUT,2d6b9da36bc5ed6be112b8f3867d9dfb8d8234ea
299,9919,9927,1977,30,68,M,DEU,ea8e730410fe0fac160219d269fafda169ed8f2b
300,9920,9941,1976,30,69,M,ZAF,40be21252939b70846cdde7823363333df2460ff
301,9924,9941,1966,40,55,M,DEU,d938a754679774c27c9f1a2ec5dfdb6b60252b1e
302,9924,9942,1981,20,67,M,DEU,bcf34ac66446428c9796d9a188349cb0c6264b0b
303,9925,9967,1966,40,56,M,DEU,aa3f3bcb4201e1752e1422c400660cfb0d35d00c
304,9927,9935,1964,45,27,M,CHE,b9d1620ab4bfcae8f81bdc7ed27e311ac455385f
305,9928,9962,1968,40,57,M,DEU,e1f20f0405cdfa1b9e02a5e97689e4352e858720
306,9934,9953,1973,35,69,M,DEU,338d8620f6ab69e0b2c0077efdd12a399d04b386
307,9934,9993,1973,35,70,M,NOR,b62b57c1d63a64042c89968d80be2d12b5082243
308,9939,9963,1967,40,58,M,DEU,2ae389a9d6d54a59f335e738c15357914f1040c7
309,9941,9961,1974,35,71,M,ITA,1b7165033f77e1c8acded2974627341c377783e9
310,9943,9949,1979,30,70,M,POL,efff074008153ca8f514983b1dc0c7c0e6384ef7
311,9943,9948,1972,35,72,M,DEU,1130dba61ac3643bdad7dc2fb31d5ef838861737
312,9944,9970,1973,35,73,M,USA,8e1d02aec337cdf38a801e8510e54f6f9acae00c
313,9948,9951,1978,30,71,M,DEU,0251c89a095d12edc73ea475730f1e2f6b3e053b
314,9948,9973,1962,45,28,M,FIN,0fac4276c929654aef13a655cba278a08f136929
315,9952,9954,1969,40,59,M,DEU,b6832e9dc24e215ca27313a0576f674673f7d985
316,9952,9956,1965,40,60,M,DEU,dce0b805a12750f8fed22b0e137e29d6d8a25920
317,9958,9980,1975,30,72,M,FIN,d83450394f298e56643abf749e84f238ae78e812
318,9961,9984,1982,20,68,M,DNK,2c17ef163bc043205bb7f8794e51c293ac8dcf5b
318,9961,9996,1964,45,29,M,DEU,a9afdc4cf371d577da4d512b44529db28dda26ce
320,9962,9966,1978,30,73,M,AUT,30f34bfa95b33305c10149854f1e0ac1e4cee97f
321,9966,10007,1972,35,74,M,ISR,be60622d99b1782a82affa8c4f300a3ee9126499
322,9966,9970,1964,45,30,M,DEU,8ff2c756823fc690abc6ba82f22ef04b47a4aa7a
323,9966,9975,1967,40,61,M,FIN,04b08fdba0c3d7658c179bfcfc07f7150e279abc
324,9967,9970,1969,40,62,M,DEU,b63a989dc0c20c33006e1b9d9fcd12000022e1ba
325,9967,9985,1975,30,74,M,GBR,63baf32ace442ca21f0cc97799503629a212b2bf
326,9968,10000,1978,30,75,M,DEU,50c0a9f30462592a157c6c42d48da9158ec0735e
327,9974,9993,1962,45,31,M,DNK,29ec5e3eec1f4842ef17e6c07b9a2221b8d1c0a6
328,9974,9995,1971,35,75,M,DEU,368163d29ceb4c4ff32c5fd1f076a0f8c35303ef
329,9975,9995,1970,35,76,M,CAN,5bd71878830ffc44b7fb34f4212f2361687b051b
330,9975,9990,1963,45,32,M,NLD,ab1ef435b33ae24a5717b323ea71583f3f338e79
331,9977,9979,1969,40,63,M,DEU,1aa47405a8bc8279ae5998ba06a64ac31d2b5d18
332,9979,9981,1976,30,76,M,GRC,1e317c3c87d8cce1d18f3fd50c9610fba954239e
333,9979,10006,1964,45,33,M,AUT,00473866a96c978a6b463fb528ed80f14fac9fa1
334,9979,9981,1970,35,77,M,DEU,eec3e16566aaff59dcd9ab8bc8425ea55c992e7a
335,9981,9986,1957,50,4,M,AUT,8dd4b069b4866cb67ee7263bc5fa4bbca6649ec6
336,9981,10028,1972,35,78,M,FRA,c04d2cab17c075ac17497a2ecdedd8730785e16b
337,9983,10011,1972,35,79,M,ESP,379f6a6d1ab32d6dd8389de80237943b04d5f20f
338,9987,10027,1966,40,64,M,DEU,607dd394f170e936f9aa08aa20908bde069bed56
339,9989,10043,1978,30,77,M,USA,097917cc24188fb177456456fc9cb7cd874ab07d
340,9989,10030,1967,40,65,M,DEU,9d889f0d24c0d76d51ef4b56a3f045f6daa22982
341,9993,9995,1968,40,66,M,FRA,5347cfa9a99616243887da73fe4dd83fd7025be6
342,9993,9998,1968,40,67,M,DEU,ec06f3cd93b207e6bcdb6f724f1d17291484b733
343,9997,10004,1984,20,69,M,DEU,dd976fbd2330db6b9a0a232612180bd441b803bd
344,9998,10001,1966,40,68,M,ITA,b05db55b74649c9c5bb33daf0c7abb92e7b8f6fc
345,9998,10046,1969,40,69,M,DNK,acab3a8f4b58a140bf7cbdb26c201dd06ef67f04
346,9999,10003,1963,45,34,M,ITA,f8390e05c8712dfc199cbd57b354b04448c563de
347,10000,10252,1977,30,78,M,FIN,a8302a74351c715117c3e4071aaeecd1d2158a0f
348,10006,10026,1972,35,80,M,CHE,2be9fda4440ae253738d578b92356ebdfac4a3db
349,10006,10010,1974,35,81,M,DEU,e33cdb945d16df155b0aeca031772551649488f6
350,10010,10016,1966,40,70,M,NLD,efd6393209c40421b50e41551377283f40cad2a5
351,10010,10047,1977,30,79,M,AUS,06f3762150955d7de5989559a24d77d23a31234b
352,10013,10019,1982,20,70,M,DEU,b75901a49db30429ddf6660274ebc40d5075aa87
353,10016,10044,1974,35,82,M,ITA,028755fd99d142217d2987ae2b22c36755071acc
354,10017,10050,1974,35,83,M,DEU,1cd52933769426ba00ee49ae7f6db0c3b9349aa5
355,10017,10068,1981,20,71,M,GBR,a3f666489fe23443ef7308fdf4e66d9c8aa4399b
355,10017,10019,1968,40,71,M,ITA,342b4c5f185bc9497e277a87c7e61af2d487afca
357,10019,10074,1965,40,72,M,COL,e8e539477da720e205de37d042ff506ee6c415c1
357,10019,10051,1979,30,80,M,DEU,ddb74bfd45d775359e9556b966f39117bb27f06e
359,10023,10066,1962,45,35,M,AUT,f1db8786b9f2b6b3b31d07ea00267cdbb004a40b
360,10024,10035,1971,35,84,M,ITA,d40b53f749374914c1f83fed5aec07f74f15f133
361,10024,10068,1965,40,73,M,DEU,27cf8950b74b62365fedba9c9e8380045fac6f06
362,10027,10047,1982,20,72,M,ESP,ea389b8332b7bb4b30e0710cb8b5420b98de8eb7
363,10027,10032,1967,40,74,M,ITA,4ba1154565d688a33dfeff93b4b809541a93104e
364,10027,10074,1970,35,85,M,DNK,4f298881999e39f394fdbe431be675e4d3742b6d
365,10028,10037,1970,35,86,M,POL,b534019c41a6613f9feab6439a4ac4975c142f8e
366,10031,10036,1962,45,36,M,SWE,2a0b97915455f3316a37419bfbc7e86cf15df5eb
367,10032,10053,1977,30,81,M,DEU,18a0fa3e66a66feb91ccf68262814902a5870dc0
368,10035,10053,1976,30,82,M,ITA,4ca0156af900034c47f2b7ac8265e140127a3e40
369,10036,10052,1973,35,87,M,IRL,c5b75b199a30fc7c23c5289fd002a5573262e812
370,10036,10044,1981,20,73,M,ESP,f69757f55416c49b1f674b889c9d2d43e94c37bd
371,10040,10047,1973,35,88,M,DEU,15fe9f8ea45373195c7ab120a92f012c52002393
372,10040,10054,1955,50,5,M,ESP,14fa82cda75a6daa788243068325e3e5cce35784
373,10041,10048,1973,35,89,M,POL,2b88e5204d2c5b7e3f30009142664e0f88a45b57
374,10041,10044,1979,30,83,M,ITA,257cd779b6f3e324f9940ba0f29364324efb0add
375,10041,10060,1977,30,84,M,FRA,1243406b994eba92aed084780ff7631667970068
376,10042,10049,1982,20,74,M,DEU,f2e29c4454466285ed77dc83b5fd1b721ce19cc1
377,10042,10053,1969,40,75,M,DEU,da5af33047f6ede2a39823fead4cedce4ef875c2
377,10042,10056,1971,35,90,M,NOR,5084ae37bc14b3ab8332b69f59c220754587523e
379,10046,10050,1975,30,4,W,ITA,aae441b98a65f1448c7ac7cc37d64f70438bf7b8
380,10052,10087,1984,20,75,M,DEU,750d1b6d71d7a7656e825c635e9d6b97530b879c
381,10054,10077,1982,20,76,M,BEL,51a8f79de6e069bd2484b2cfd1887f73de47b9cb
382,10056,10056,1976,30,5,W,ISR,3610c9ee24f6016a0412ef4c81dcac7719e5c622
383,10056,10130,1976,30,85,M,DNK,5f2102bf8a59a3106618eee107a3deaab6b19f43
384,10057,10063,1972,35,91,M,AUT,4850419c3959b9ff8cadf33c57d6a4718fcf1b6d
385,10059,10113,1964,45,37,M,POL,321d2c8aebafbba0d63989f335acf0ea0a12c90a
386,10059,10072,1974,35,92,M,DEU,5ffacbd5a216befbf5f2c657e368cd7cdcdc5af0
387,10062,10068,1966,40,76,M,DEU,8e362bb6e548533a505044e8b35db8c9af628993
388,10063,10074,1971,35,93,M,AUT,d17c3d6937f16e87b42974ac33a0fcd9792642d9
389,10066,10071,1971,35,94,M,NOR,549f731da59c7528a124939ca6d6277324a4af1b
390,10066,10099,1961,45,38,M,DEU,eb3368f21749238764378dc5516a6e1e5edb9453
391,10067,10071,1971,35,95,M,SWE,4cb758a6b747c677db5fed2427f3147d5388fc62
392,10069,10090,1969,40,77,M,DEU,8d2268461a7a5f2fa4d2b21cbdac8f952ae4f6ff
393,10069,10088,1965,40,78,M,DEU,2e2689053de327132d17b83e8eaa07762eaffffc
394,10070,10082,1968,40,79,M,DEU,9b6cf21d515b5d6b3915afb10b44f980a317feea
395,10070,10091,1959,50,6,M,CHL,825c239f232a746d499fc3e8af051ff1e1a7eda3
396,10073,10104,1980,20,77,M,DEU,4d91fcd5ed10b96bcd8e9d6c03cd0bcc36049156
397,10075,10149,1983,20,78,M,DEU,bcd2c71ae7c419ec0b2a20e385a218b49c7fb63b
398,10081,10125,1965,40,80,M,CHE,27be3cd88b11c371865ac97e53bbb88edfb72062
399,10081,10086,1965,40,81,M,NLD,c54af141bf65627560d0abf580fb46ad311d4f6e
400,10083,10085,1969,40,82,M,CAN,2a00f9dfbde61a6ad25409abb432ab213b55cb89
401,10084,10114,1978,30,86,M,ESP,e5969245bdc1a7dc695cf6f74c7e08b17860f4d7
402,10085,10132,1973,35,96,M,SWE,1f229dd54b2d93abe107a29c42d01877a5d4bf35
403,10088,10113,1975,30,87,M,FRA,70860f877675627926e993cf41b255fac34d11c8
404,10088,10112,1962,45,39,M,NLD,589afdebefe279b858fc5fed9ff9d92bf4464f3a
405,10089,10191,1984,20,79,M,DNK,89a9763feee791d20678f8b9a86f87376ba71f30
406,10092,10094,1966,40,83,M,FRA,aa1d26c4a50e3edc68ae549fe5c2b2d8bc463c03
407,10094,10103,1964,45,40,M,DEU,a593f49c071e37799ec0c83ebb0bd64ed4ba1865
408,10094,10148,1977,30,88,M,USA,e2008075170f555471235437541c400e1d6a7013
409,10095,10102,1967,40,84,M,DEU,e2bef181eb3dbccaf53691b1a9d4944bb4eb08eb
410,10098,10120,1969,40,85,M,MAC,8dc87a7999c7711f5a29ff17a920a89cd17cc183
411,10099,10168,1967,40,86,M,DEU,d6af32712ed78df89a059461b200b420e43a3ac9
412,10099,10138,1971,35,97,M,DEU,533f84694506cd71b6c634a36605050c1fd79fc6
413,10106,10106,1983,20,80,M,HUN,185f47d1760de7678f8e9f43177aba336c95a7a1
414,10106,10106,1984,20,6,W,HUN,1bfd98addce9fe3e71be4013b65f763da6eabb6e
415,10107,10111,1971,35,98,M,DZA,0e40d82d8fa8ec1e5a0e9c13a10d308406021b8e
416,10108,10153,1970,35,99,M,ISR,ac4f538021259a98b7e936c81b45c7d21a26d450
417,10108,10137,1971,35,100,M,DEU,d2623afe85f809a103d9c186c88f3d415772e73e
418,10111,10118,1973,35,101,M,DNK,a826a19a0567d785cf9eae88f36346cff83e6450
419,10113,10119,1975,30,89,M,DEU,4ae656df9f02f2ea290fc2a2a1ff7a4b1bdf9eb9
420,10119,10159,1967,40,87,M,NLD,1dd278bf57e555b26a52ae35e639ee188f5c4a3f
421,10119,10128,1964,45,41,M,CHE,2cc6cd2cde3bc30d1694bcf2c5f0bcb69bcc6b6a
422,10120,10129,1967,40,88,M,CHE,080df2eeac8b3103c2cefd96c000dde3b8adb0fa
423,10120,10135,1975,30,90,M,NLD,b55999f096407776ae80b54f2491e2da50540f3f
424,10122,10160,1973,35,102,M,DEU,1fd1a11d00ab6d664b20e116b168645b2989db60
425,10124,10154,1965,40,89,M,NLD,98df9e0281d7b076ae656a3bd94b08e642d87523
426,10125,10162,1980,20,81,M,DEU,36e3a7e2540560f884ee77feba3ce159ddd1fb80
427,10125,10160,1966,40,90,M,CHE,d8c05d479742963bb62a3df9383cddab750d315c
428,10129,10173,1973,35,103,M,DEU,de86e7c2ff22abbb86ab2ddb1c4879de785a02b9
429,10130,10150,1974,35,104,M,DEU,f2b65dd3b88c593de1866bee85350d2dec5bb188
430,10134,10139,1969,40,91,M,ITA,b15906d26b2a2c48393c3083dbc1d6418c9fc6d2
431,10134,10192,1968,40,92,M,ITA,6c7ef56ac5256c65a6a9131834058a56cb1f9dd1
432,10137,10146,1983,20,82,M,GBR,63dd7ddf6d0c79425c174279d40f8697708f3cb2
433,10137,10166,1968,40,93,M,SWE,e1b1c0e708de2ff460247cf344368e2cc56dba0e
434,10139,10141,1982,20,83,M,DEU,8c84117a262748242b5ba68b5c2de0289d3d2fff
435,10142,10173,1985,20,84,M,DEU,8823e7495fe0918e5e08b4bc6bc2273b547a82a1
436,10144,10162,1979,30,91,M,ITA,664fccd5a6697f2ec77e417ae36f62c24e660eee
437,10148,10176,1963,45,42,M,DEU,442e0d50c898ab74f580bf7014520085a86ac5b3
438,10150,10154,1977,30,92,M,DNK,8edffe42a024213f9cdcded900edeba654ffdeb7
439,10151,10188,1975,30,6,W,DEU,cca020f1d91f6b12a74572cce1e13f05b90250ea
440,10151,10188,1974,35,105,M,DEU,244673681ad1e7c8b325728e4c780bb11b9e0f72
441,10151,10220,1966,40,94,M,DEU,25b00770ad618718e04961261a7799c9499e675b
442,10152,10156,1980,20,85,M,FRA,503b6542770885a30253d06ff566a7c67bbfd96d
443,10153,10197,1987,20,86,M,DEU,f910d5a2f83839744edad501ee653704649f77e8
444,10155,10170,1968,40,95,M,FRA,170fb8ca53eb11c5613a29c5faac25d151b4fe01
445,10159,10169,1966,40,96,M,ESP,008450df6b28ce309ea0c4a44201325889af9e52
446,10160,10170,1959,50,7,M,ESP,336b6d87d67ad5410be8b9682c8c576fa21815c6
447,10161,10187,1970,35,106,M,GBR,2cf2636663b78c4bcbba350d29f4deb2c201298e
448,10162,10173,1950,55,1,M,DEU,7af76cd12dc573d64ca4c1a88eddef8ce5215146
449,10162,10187,1959,50,8,M,SWE,685a8f8e9ce534158a93ea34eba1d7a5c49b04bd
450,10166,10174,1981,20,87,M,AUT,0571582a25e99aff526013929d9925467afb2b74
451,10166,10192,1980,20,88,M,CHE,6b3a58a7f93ffe6a423a0ab741e25eb0f8c2c692
452,10166,10175,1963,45,43,M,GBR,163473e96317c40c4fb6f83cdad70dfa0f3fc240
453,10167,10177,1982,20,89,M,DNK,be168118ddb898394e71665c3f994377e8cc6358
454,10168,10210,1970,35,107,M,FRA,1ffccb1192149c61a06a871a3cdb5b8f016afe8d
455,10171,10195,1974,35,108,M,DEU,b4d6143be2bc7f8844b9de0189699104b993a2f1
456,10175,10184,1963,45,44,M,BEL,d2c49655e0ee5839778423749d293bac88c30984
457,10176,10178,1973,35,109,M,DEU,926c7f95e16fb1cd67c5d778df6dd53187351310
458,10180,10191,1962,45,45,M,POL,2d62eb3f2beb33e117ba8c91849609d6edec6435
459,10180,10183,1982,20,90,M,HKG,74e32090604c2ba396d44b6151666a61779b3e84
460,10181,10185,1966,40,97,M,ITA,7397e345cb6f34f54d116090fe096dc1fcc40d58
461,10181,10248,1972,35,110,M,SWE,4df30d8b7d53870a63a6613e8a2822c9fb1617ff
462,10183,10205,1957,50,9,M,DEU,f8d416d943e790a5f287efeff39c9579b23ee21f
463,10184,10191,1975,30,93,M,AUS,0cc1682777d5c60ee1fb8bf4e5f29df8989180e7
464,10184,10279,1967,40,98,M,NLD,e8ec470b9d27f5d4e09f964ae5813e3e6797be40
465,10185,10189,1976,30,94,M,DEU,399281ccd628119a308e55d93a576e049bfb700c
466,10186,10227,1970,35,111,M,DEU,d425ea5840149cf0774d2af13e207ce7f90e1a29
467,10187,10211,1972,35,112,M,CHE,ff9381c596ceab40a6ed0eb1bb14c1a5fbee73d5
468,10187,10218,1966,40,99,M,DEU,3f17f12888c11e220df255df90c473b988523bb9
469,10189,10198,1966,40,100,M,GBR,ff830779e6134650b4e7bcde178342a86bf2a3c8
470,10192,10202,1965,40,101,M,DNK,199594a1443ad02da6c45eb127caf9bb9ea88244
471,10193,10302,1981,20,91,M,AUT,85220d9d080c9a3167acd67842689b7326e284a6
472,10194,10236,1970,35,113,M,DEU,040fc6b8c751b90c3872f9e43f8af6b78e217814
473,10201,10222,1975,30,95,M,ESP,2af04598d56ba04ffbe598c47a68162949d741c9
474,10201,10248,1988,20,92,M,DEU,92ceb4e6c8e725b4b1b0eeb4dfdc8e5a455a9ee6
475,10201,10235,1970,35,114,M,DNK,4485462fc17636b50e0e3dcad49bf4925c71cf2f
476,10204,10232,1964,45,46,M,GBR,5e780792fe5b367f04709aa5340f146827e71b65
477,10206,10251,1982,20,93,M,DEU,2807b328ed0541c9ee0efb9011835ea797fa6bc2
478,10206,10276,1976,30,96,M,DNK,67ffcf301d5ca0f1deca9f75237d0a4be32e2072
479,10208,10213,1979,30,97,M,ESP,a2d7505d276ae7b5360c1cddf4e9b707f1999fc0
480,10210,10221,1963,45,47,M,DEU,ae8d8b466b395b729c024ca63a498c83cbf10c6c
481,10211,10263,1977,30,98,M,HUN,9d0f8edeb41f668430c5f1645649414e44d8ba34
482,10212,10221,1973,35,115,M,FRA,0fdc3a371ceca0d17587a366940244e98ecab116
483,10212,10221,1971,35,116,M,FRA,53d21c8f4b50611bd6c8196efd90a100fb20866d
484,10213,10224,1965,40,102,M,ITA,b0f61e5f7a8301ef68e43e5ef78f7d5ab2ca5460
485,10213,10220,1974,35,117,M,CHE,f876c8771578f0b7396fc152fb89112cd7bc3527
486,10213,10256,1971,35,118,M,DEU,111d298c7888991a6e1664991a1c9bc04697dcf0
487,10215,10224,1973,35,119,M,DNK,7dbf154e372cc7238a70719487c03ca7c8af8d74
488,10219,10230,1968,40,103,M,GBR,60e6ff84a1bc9f1f0f41b632b9c39345e4c6b2e9
489,10221,10278,1970,35,120,M,DNK,ba5680753ca2e0ca6bbdd6e94a7870d0c9c09029
490,10221,10238,1974,35,121,M,FIN,55c0f0bb054a81e6859e3e637daadd22471deeec
491,10223,10230,1975,30,99,M,FRA,3a3292e6b5605e0620c1ce73b65f7261ecd6f086
492,10225,10244,1976,30,100,M,FRA,6d16d8c6903b7c029445db832464cb004aea2de3
493,10227,10245,1974,35,122,M,DNK,f1cbc4d9b8355f4eb94d3740d1aeafc82249981c
494,10229,10254,1981,20,94,M,CHE,d38cbefe077def7adb74499cd70e16c474e669cb
495,10229,10233,1955,50,10,M,FRA,a5ac104410639bb922d1488f58923e6b48ad5ca7
496,10230,10234,1969,40,104,M,CHE,3aab0570508f8d097e5e6ce506beb96e19a1c814
497,10235,10239,1959,50,11,M,GBR,413f2572e8a6760d7533ea97e0d05c0e178c9424
498,10236,10245,1964,45,48,M,DEU,1c5d59a732fcd1dcea688152e0f3e99acc7aee19
499,10238,10329,1965,40,105,M,DEU,8f00ba3f857b51b1ab0f4bcb60b177b57dee281e
500,10242,10245,1970,35,123,M,DEU,62cbe3cef005f07d487a9f6ea66feb1f65a7217d
501,10244,10268,1974,35,124,M,HUN,1011b1a773ddbddb4f6e29d3bb75109452d02a41
502,10245,10249,1961,45,49,M,SWE,66df518c9c79c9a4c3e13ecccb4f86a2c0d9e5d4
503,10248,10279,1978,30,101,M,DEU,5ea9976cb51d7f53651346ace077c84bd83b9268
504,10250,10269,1962,45,50,M,AUT,fa8e383c4d85032cf07d6890be5df6da31e27ce1
505,10250,10281,1976,30,102,M,NLD,5befce1546d3641cf3f2ba62ac255ead5a1885de
506,10250,10356,1985,20,95,M,DEU,770c19635687b44e256eb3b191abfa7e0e8bcaa7
507,10250,10300,1964,45,51,M,NOR,aa8402eaf2a8a6422e256ba9d9bc4f15222b9098
508,10251,10307,1968,40,106,M,FRA,57d6b2d4f50098485a5f8be795a3f1e6794a89c0
509,10253,10327,0,20,96,M,DEU,a5eb50927274923f4e75d5610ef651f7899850c2
510,10254,10333,1982,20,97,M,DEU,f18deec2fad8a4faba9a9c1f49917866b71fc244
511,10255,10266,1969,40,107,M,DEU,377d2497a8af03ff855f3d84e531642ee1907bcd
512,10257,10263,1964,45,52,M,DEU,e8b8b82b1ea0bdac6f80524e4f62163774e28272
513,10259,10306,1969,40,108,M,DEU,861728f43a8b61b1bb58c96b9af33a1450699f1c
514,10259,10263,1980,20,98,M,ESP,551e0561a4ae1ae758e65005a8d988222f4e9653
515,10262,10284,1968,40,109,M,DEU,c3e646f05a4719982140f663a23fbab9aac4239a
516,10262,10282,1963,45,53,M,DEU,f040a37903876e3158cb63242d818f0bc9602125
517,10263,10267,1969,40,110,M,DNK,67a28323b2ba34239c92d203a29c1ce66c77669b
518,10265,10271,1963,45,54,M,SVN,d887db5297b3a009171ec10bbf99993d432bd40a
519,10265,10277,1971,35,125,M,DEU,522ceb323ec389150f8a2cb12d6e6ba12d29066d
520,10265,10276,1967,40,111,M,DNK,e233b9ec40405f68be0b2aaae3b9f4d25a70dd5c
521,10267,10390,1956,50,12,M,DNK,8924fbab6f1dc5da77aff8bc9b3405e776626f41
522,10268,10351,1959,50,13,M,DEU,fb5c7f526b7b6915e6e269c339ce48831038af47
523,10269,10331,1967,40,112,M,DEU,9d3e819d5a03100e3d76fd7b38a2bcf77262b357
524,10272,10277,1961,45,55,M,DEU,78ce51c2f8fcd36e2200b1be19d703f47e8351ed
525,10274,10295,1974,35,126,M,ITA,49a3a6839a810177b926ae40561ad8e5107f3e3f
526,10275,10335,1979,30,103,M,DNK,7289d28562f73ce811dac928cf1fd45c05a487ed
527,10276,10287,1962,45,56,M,BEL,bcc0132cecf44d02e705bbe6f439dbefeab36b95
528,10277,10282,1970,35,127,M,IRL,a23d6be3155053bdaf93dd333d309f04cf2bc72b
529,10278,10436,1974,35,128,M,DEU,04f8fa8c85f4e035ac59e70ff55bc9e8ff3f85e6
530,10283,10322,1961,45,57,M,AUT,545f4d605db9491948018e01b9448e41f43d05be
531,10286,10323,1972,35,129,M,ITA,3d733e4bfa34cf85d9726b280803b6174126632b
532,10286,10300,1976,30,7,W,DNK,3312345f217890a8b233fe02c92618aa7501adb7
533,10289,10299,1961,45,58,M,ITA,5f10b79a7453be98fe687eab58b194903bd1c493
534,10290,10294,1969,40,113,M,ESP,c4fc0e298b1ca22794114b1fd43337441872c648
535,10293,10297,1976,30,8,W,DNK,6b8b6802f474bf24b4b87513470e8e6b20aa9097
536,10295,10307,1962,45,59,M,AUT,b3137ada0248c3e32204a15654bddbcc09680824
537,10295,10299,1964,45,60,M,FIN,4cf7a739a1f9cd061fdd4f0816c4b6043740074d
538,10297,10339,1979,30,104,M,AUS,b554d32b2b195ad55f0def6357e6ce055bcc9566
539,10300,10308,1970,35,130,M,DEU,ac0e090feefe12520904c920ed5a2b438a048dec
540,10302,10346,1969,40,114,M,GBR,ad9ce19a7ead9ad5f9da64ae8af3418279256aaa
541,10303,10347,1970,35,131,M,DEU,bbb37ec4e5ddd495af935cd0cb0ccdda0d67f613
542,10303,10327,1969,40,115,M,GBR,f44360d320081bf643b7811b569f33f39201bd92
543,10305,10324,1974,35,132,M,DEU,28aa9c237bfeb7408e4dee90e1f6f22f4802ef26
544,10308,10349,1972,35,133,M,CUB,e1f360c9a22c385d23c44e5f1a6012add750cb55
545,10309,10312,1971,35,134,M,GBR,c22443dd5620f0dd571284c50cd9f0192786a122
546,10311,10313,1955,50,14,M,BEL,24c7ba5a1e8195f1c3c3556a7bd00b25c0403a9e
547,10312,10321,1965,40,116,M,ITA,4217d9ec76dcc7031e4519b52e7e870f80fc332c
548,10312,10320,1976,30,105,M,CAN,94f1fa6186da96b89304ab0e318351339a4f83c4
549,10313,10529,1968,40,117,M,DEU,c6f5ce88c9add33ad1b1090891963c4bbf7daaee
550,10314,10322,1965,40,118,M,AUT,68ca79cead2c4bf7656dc65af5e72d1874e2e858
551,10314,10317,1963,45,61,M,DEU,a2359223f25efc595f9d68fd65aed1364c3a9ec2
552,10316,10339,1972,35,135,M,DNK,a83a98a2781a52714117972f2250948d45e0c1b3
553,10317,10323,1962,45,62,M,FRA,f14619ccd28ea4e55b572fce4077f376d75c5aaf
554,10321,10371,1979,30,106,M,AUS,0bdeee12a7f2f5155a0c9ef100f7de7b4d19cbb9
555,10322,10328,1964,45,63,M,DEU,660c40d3c36d38733a5f5c051e2ef82ffdda771b
556,10322,10330,1962,45,64,M,DEU,043ea7c72d309c787b8749551b071b2f52b8f153
557,10322,10342,1955,50,15,M,GBR,c07e49a2d115925fa67d35805c92e87158545b3e
558,10324,10342,1965,40,119,M,ITA,8842c7781efdbf38ce6f383284b7dab983d5a390
559,10324,10334,1980,20,99,M,GBR,fec54b18c7fc4ef12fb2c9e0864339cf748d1c6e
560,10324,10402,1976,30,9,W,DNK,b20b7de1f22c4d9e98c6155135b8211c905fc4ee
561,10326,10332,1975,30,107,M,GBR,ffbd4fda740f0328c8407b71e0d0017a8d6c3310
562,10326,10373,1963,45,65,M,ITA,33a5b9974df7f50d9ef745a678cae2fbdedde9bd
563,10326,10347,1958,50,16,M,AUT,8452d5e5d17633c6e0c8f6410019b2e03b8840e9
564,10327,10354,1968,40,120,M,AUT,c51114b763ef4321f8016226ebc47b5205c6884f
565,10327,10383,1974,35,136,M,DEU,b141c112dad0bf06788faa87787104b5ca2e3269
566,10330,10374,1982,20,100,M,DEU,ec7908e00d1a1f8806f1bbfd604beb814dca0e1c
567,10334,10379,1968,40,121,M,HKG,7c3fce7ce3d8f50eb1e9523e1abfbe0cb4930c1f
568,10334,10352,1959,50,17,M,DNK,52583aa888c5594ea48476391346b4e58491c2b0
569,10336,10414,1988,20,101,M,DEU,b41ef573fe575c2896e01697bbeb1d06bf3acc68
570,10339,10531,1982,20,102,M,DEU,096476a3e03cccb74f25db36c04fc05fbe606262
571,10340,10375,1967,40,122,M,DEU,ecab2b61a1840eedefee8b2a767616595792235e
572,10341,10361,1977,30,108,M,GBR,a08779c713d1e00aba612fd764ffc5d92718fcd0
573,10341,10398,1964,45,66,M,FRO,0649bff2cc41433706e807203a31b70893ed1753
574,10342,10372,1974,35,137,M,NLD,578a8dcd520ac1a1c971f2853e2c6ef8b396ef35
575,10345,10381,1974,35,138,M,DNK,be300122e7177c8b88bfe8c9a24dc61d8321ce1c
576,10345,10417,1966,40,123,M,DEU,77417698f1e7709bc6b41b4fe9fd526398d47c8c
577,10345,10382,1977,30,109,M,DNK,07315e5bb482d8f8934d848da5654674c6d50551
