place,netTime,clockTime,yob,ageClass,acPlace,sex,nationality,name
10342,13603,13790,1962,45,1639,M,DEU,9417a9320e460877b34ebbfcf21470a1ef7a818e
10343,13603,13692,1964,40,2266,M,DEU,215a0d23b9d7bf0131d9852f88996be45e4825c5
10344,13604,13631,1976,30,142,W,HUN,518121188a90f589d349ae5566317f36a6ec24bf
10345,13604,13664,1944,60,111,M,DEU,b35a7bf142f0846a7dd122bab2a6100c07b08d74
10346,13604,13623,1941,65,29,M,DEU,f20cd1a14204829025217f2b0c94f17101abbfa0
10347,13604,13615,1961,45,1640,M,DEU,8a46053830d64498091e48d82ddfbf2fbd3e5cdc
10348,13604,13903,1962,45,1641,M,DEU,fb70e67da942e7821de74c85396e46ab6e58b66c
10349,13604,14035,1954,50,871,M,DEU,65247a3daa22fbd51797036b435527e4ca5171d4
10350,13605,13701,1963,40,2267,M,MEX,f75f2dec1b673869749f128700b786a97d046fab
10351,13605,13700,1957,50,872,M,NLD,9bfbc633bedd0ef3bfbeb266f67ec43674080467
10351,13605,13904,1963,40,2268,M,DEU,01488dc4b77522b38630600dd31d44a8bc8155b1
10353,13605,13863,1956,50,873,M,GBR,1f5ece4d3aac41947f7f42d10ad886b724afdd18
10354,13605,13652,1971,35,172,W,CHE,712c2ac91fd790b128d3de1003b9a535bbb2a535
10355,13605,13851,1958,45,1642,M,DEU,96fb48efeabc4db1a482c5f643297d39314d4782
10356,13606,13635,1957,50,874,M,ISR,dede805a5ca40e3068652304dafd78bcd8af0965
10357,13606,13804,1963,40,197,W,DEU,62121a603514cb24668f249c8e86fc73516123b8
10357,13606,13652,1972,35,1996,M,DEU,90ab41da0f4b2d8f0950810424b15dd16f446031
10359,13606,13745,1977,30,1256,M,NLD,017bb61c35ecd7950e61a08fb79c45400a4fd995
10360,13606,13706,1973,30,1257,M,ITA,b2348cea001c977608c5e313c9e627e67fab620f
10361,13607,13682,1979,20,995,M,DEU,36e997992f6a7feb0b2fb684c0b8c11f4b5e1b5b
10362,13607,13865,1953,50,875,M,ISL,cbc45083335f6e709a1ee55336251f0e3e8b6093
10362,13607,13828,1972,35,173,W,DNK,4307b5461d1161dbc418fcf6cfd6e429a7df625f
10364,13607,13828,1963,40,2269,M,DEU,fac9693d58b81619b8fe78828d0c7dd3f6912c05
10365,13607,13809,1968,35,1997,M,AUT,3455fa792bf4f0d8b3db38a6d8149aa1490bfb7d
10366,13607,13964,1978,20,996,M,DEU,db16727d3d6ec27586a178e1b01170a841605dbf
10367,13608,14032,1980,20,117,W,DEU,b2d2bdbe28f00693b498fc61b0378e005e0adff7
10368,13608,13891,1949,55,348,M,DEU,e03edb22beeb7f077cb9bbcda097b6e8e97a4b1b
10368,13608,13711,1981,20,997,M,DEU,ad9379fe236ff376ae8dd20c6364d7292a1fe420
10368,13608,13630,1976,30,1258,M,DNK,e6844cd625dac971da7aee363105a6f85bb29207
10371,13608,13942,1958,45,1643,M,DEU,9dd1bc59b6d556f63f4bfc912d7ed41bf269dc19
10372,13608,13866,1958,45,116,W,ISL,d30d7a5fdff470e4b0f9babb72b0a32720377ca6
10372,13608,13862,1957,50,876,M,DEU,1b8ceda66149537dbd47eea0b1450d5d08fe9450
10374,13608,13648,1969,35,1998,M,NLD,de5aada3cace4d3238b54fc3c2e5acf628f11931
10375,13608,13688,1964,40,2270,M,DEU,b26982caceb6b6dfb6a6f254dca986457f522824
10375,13608,13760,1971,35,1999,M,DEU,f3fb92b2e0e2e559708168cba957c8e899035bc1
10377,13609,13935,1965,40,2271,M,DEU,0533c4782fbc2a1aa314b328b4b495858706f472
10378,13609,13624,1967,40,2272,M,CHE,8599079ceb53182b5cffe61b2c23c691621fee2c
10379,13609,13694,1979,20,998,M,CHE,07c63ddc9b3a78dad6fbe8f7b5a7c9cca6d34390
10380,13609,13845,1971,35,2000,M,DEU,2d9d1ea89e0fdcd6c349feb567fcdf1988a2930f
10381,13609,13776,1951,55,349,M,DEU,4ba10cde9054f24aef1e7d8f7b632cec2a891b7f
10382,13609,13688,1958,45,1644,M,SWE,f3d913413f4e40048e9a5d7f7754132f12cd4219
10383,13610,13827,1963,40,198,W,DEU,6fb9c622b1575a71198d591b4b79f67d8e4a92df
10384,13610,13630,1954,50,877,M,DNK,174da43b48fdb0ab26fceeab5c419b8d9c46ba19
10385,13610,13657,1960,45,1645,M,ESP,15e3a85118e3cf5636c58ab9ee61b96e40baed09
10386,13610,13692,1970,35,2001,M,JPN,8357312b13eff2104b52a25fcca5d04d8d38a614
10387,13611,13684,1965,40,2273,M,ESP,7b34f3a16476d4441d1eee48544db1008dd09f56
10387,13611,13830,1948,55,350,M,CHE,9ae953e3b447884a8cefc67f33c66d4170496d92
10389,13611,13897,1964,40,199,W,DEU,0e51d46c8c78e78c00e271f2704321a71802aa89
10389,13611,13978,1977,30,1259,M,DEU,3534e9315c576148ae9ac74808d78205ab1070d8
10389,13611,13632,1968,35,2002,M,MEX,ee1d244b745240723c8c0b7f8a095e1c53bcd80e
10392,13611,13629,1959,45,1646,M,DEU,b8b292c3b5d766a0e6b06687fe5789f69bfca0be
10392,13611,13867,1960,45,1646,M,DNK,e8f675a9c15600de3bfe8ecf48fdd5d9889f4c2b
10392,13611,13858,1962,45,1646,M,DEU,4477990927f18ddc6585fae7d6441d7abc983d11
10395,13611,13651,1967,40,2274,M,DEU,03cdfc1f4a624f60e614b0d96793aea2b08ae816
10396,13611,13815,1963,40,2275,M,DNK,d13398f494ebe3c695d1b3267be02c2e2acee671
10397,13611,13809,1958,45,1649,M,NLD,6b53bb599ebdd2cbc2d2af437410e2e2c04c910d
10398,13611,13674,1969,35,2003,M,DEU,0a0392b99a81d64bc00df7c530926bacd20eaa90
10399,13612,13795,1969,35,2004,M,DEU,84ef87364a74e1ca4d9c1606e44c53e5a757953a
10400,13612,13706,1978,20,999,M,DEU,68a29ed63320ea269328d625f8da9d9479094ab0
10400,13612,13849,1976,30,1260,M,DEU,f0f174745bc36635c054bedd1eb775b02c5c0dc5
10402,13612,13642,1967,40,2276,M,DEU,d38341f9c01b65cd4da7d8897286fd6e4284c214
10403,13612,13769,1958,45,1650,M,DEU,0d5b4f017ea961c7d0a736fcf9b017482238cea3
10404,13612,13704,1953,50,878,M,DNK,592d6558a6a48b96834a9468a222ca3d713e5984
10405,13612,13817,1978,20,1000,M,DEU,31964ff63042e7abe0e13d2c5533dd782b6f3d88
10406,13612,13769,1969,35,2005,M,DEU,ddc950e15a781a67a4a33c07787a0ce4fa09e549
10407,13613,13836,1967,40,2277,M,FRA,710072ad509e5aa039416ca40b9d220f97ebbfa4
10408,13613,13637,1946,60,112,M,DEU,ac5e9875a599e87d06b2a1f4f37f9376b7420607
10409,13613,13905,1973,30,1261,M,NLD,d667f5935c4f26e8afe2de461531e95a2ae790e9
10410,13613,13616,1964,40,2278,M,DEU,256592dd6e359d4f360982ea4b641844e21d8ec8
10411,13613,13924,1955,50,879,M,DEU,f70a061167b98539dbdd00f4386708d442f49088
10412,13614,13720,1955,50,880,M,DEU,ba956185092a416ff0282891ebd29c6e18d465c5
10412,13614,13713,1957,50,880,M,ITA,0efe4bb4f134f654b6eb090d5cdb278b76974465
10414,13614,13701,1967,40,2279,M,DEU,cdb729bd261994b7222d30119a490011704015b7
10415,13614,13709,1974,30,1262,M,SGP,b92a33ceccf69409054028b73695453856d82869
10416,13614,14027,1978,20,118,W,DNK,d8fa24b05defa6e412ce479087d46515189a02bd
10417,13614,13699,1956,50,882,M,DEU,228015307cd9b16e496260ba6ad2271ce73a84be
10418,13614,13865,1975,30,1263,M,DEU,0a1f038bc603d7bd1f23b88b16ca629672f99e3c
10419,13614,13699,1979,20,1001,M,DEU,1a785378d91091c4f024e59d0f2af04b2d25b197
10420,13615,13824,1949,55,351,M,DEU,2d9af5371cf85383d4989624f743ef3d0acc16bb
10421,13615,13799,1971,35,2006,M,BEL,8b3b7387c675e6320912b33b8ea8b6e8d890b42d
10422,13615,13761,1967,40,2280,M,DEU,b79ee2c1a438d401d1cbfb69e4905e4f397f2fe3
10423,13615,13636,1952,55,352,M,SWE,5049530cdd1b34db50088114777f4a9241eddc11
10424,13616,13726,1969,35,2007,M,ITA,3702ab3f8222413743beaccda379cf8cbd2eee26
10425,13616,13916,1966,40,2281,M,DEU,f774780ce620725cf1d26a198369860ef97ba2e6
10426,13616,13866,1957,50,883,M,LUX,bafd45814457ae940a4100160dc02be13ed3bc36
10427,13617,14042,1984,20,1002,M,DEU,be45ab93486e1d67fa045269ce0873a3c4bed9fb
10427,13617,13799,1972,35,2008,M,BEL,1ec87d2eb767fef74f47ef53aa1f45c92a9a2168
10429,13617,13623,1960,45,1651,M,DEU,04653cc2a9f3c9c9b247fd26a78a86380aac60e1
10430,13617,13667,1947,60,113,M,DEU,dbd81e1a815d0d6c19ddcf18c247262a339dd339
10431,13617,13656,1964,40,2282,M,DEU,7d0e0a8d7e751a6f571b6048d6a013e13f7d4a3c
10432,13617,13657,1958,45,1652,M,DEU,71977f92a395bd51e91e8d155d0b8015fb19efea
10433,13618,13692,1961,45,1653,M,FRA,4d873ad16d6dd1732515baf85ac349471485e84c
10434,13618,13713,1971,35,174,W,DNK,01778cce9825dca0a609e56b7018c2e88196bf79
10435,13618,13856,1961,45,1654,M,VEN,6001e6b0a41f1477f095c85eaab1b6d8ab4e8890
10436,13618,13738,1964,40,2283,M,DEU,8026e9cfbbe49731fb60ea34019cf8c753aaba6e
10437,13618,13750,1980,20,1003,M,DEU,eb5615a95dbd272ba70c64a90240de9a79b0ffe8
10437,13618,13688,1960,45,1655,M,ITA,3707a3d7b656091364bf5ad536f9cfa84f63d931
10439,13619,13811,1964,40,2284,M,ITA,4efde404d0afcab65422da45f519c598d590f4de
10440,13619,13697,1950,55,353,M,DEU,1875f2242a06f9018aef77ce233edf6b5bb49a38
10440,13619,13628,1965,40,2285,M,DEU,cc594aa0ee03d54f8e8daa408b939ba2f89bd037
10442,13619,13737,1959,45,1656,M,FRA,48434e462f686f1e99adfa409e8b8087788d355a
10442,13619,13625,1956,50,884,M,DEU,3477f395d34217f6fae592624dfb1e85d3a624d4
10444,13619,13630,1950,55,354,M,BEL,9a3781125ede7cd8f135ac06635650e2891f6a1e
10445,13619,13847,1979,20,1004,M,DEU,94ee8db7a61161aba3d7e04ddcf52176c06bc805
10446,13620,13737,1983,20,1005,M,DEU,64e2fbd99fccb75653037f6df302480297d39e31
10447,13620,13899,1967,40,2286,M,DEU,0d1dc8715cb523ff6fc55654ca3efdb56f89bbfd
10448,13620,13718,1973,30,1264,M,DEU,f58cf1f244cd7eefac4ddcd8c9d879fe659b7ef4
10448,13620,13972,1962,45,117,W,DEU,b43f09759d4b405925eca0e1e01ec5942706114b
10450,13620,13692,1962,45,1657,M,DEU,e80d2e81c3bed8203fff8370f8d1d5411e2d7183
10451,13621,13717,1965,40,2287,M,ITA,03da2f58116ffaac60881774203dc714b1e98be1
10452,13621,13655,1960,45,1658,M,DNK,e54a5a2209f45d1c028e2d2d2b261ec696702aa9
10453,13621,13711,1964,40,2288,M,ITA,ac5b1bca31dc567f4812ddbe6625443602d6ad7f
10454,13621,13763,1976,30,1265,M,DEU,ef432fe0a445f0311453eaf601af4ab36b1b78dd
10455,13622,13836,1972,35,175,W,DNK,b4508540e52c08756c0e78e8c733fa1382ddd089
10456,13622,13922,1978,20,1006,M,ZAF,91fe22ea5ea8d6c63dd33708ed608511f49c9039
10457,13623,13815,1981,20,1007,M,DEU,10faa21da7d8f9b5affe131d782c6eedf2c424f5
10458,13623,13753,1972,35,2009,M,DEU,c2a79b5afbeac33dd6a05b5f1fd28cde87976d19
10459,13623,13757,1962,45,1659,M,DEU,b925dd8f62d7e76cc6cc32620ad5524bedae6c3e
10460,13623,13633,1971,35,2010,M,DNK,f14749961ed4ae0b2b14a9afb78b401165b6a665
10461,13623,13697,1963,40,200,W,DEU,b8126d0758250ac212a880ad1efc55f68d60c265
10461,13623,13680,1974,30,1266,M,DEU,179629a7624fb8bb1e3fe62e1204ce2ebff4727f
10463,13623,13806,1963,40,201,W,BRA,c104f650007a2e34b8b89d6edeb2560ced0c5b7f
10464,13624,13699,1972,35,2011,M,NLD,d337e5c07ea58be5b90f05f26dc8c65651754f64
10465,13624,13719,1962,45,1660,M,DEU,bf67fc3881791a712eee1d5e2ed463286d891a8c
10466,13624,13706,1981,20,1008,M,DEU,1ec7da06b42995f4ff4abfcf8609e57197741982
10466,13624,13762,1974,30,1267,M,NLD,50fd41229a162862bfd4e811ba1b01592c0ed8a2
10468,13624,13895,1974,30,1268,M,IRL,4ba4fc4d4ea6b7c613f6ea296753783210625013
10469,13624,13860,1958,45,1661,M,DEU,421e3f08feac86139decf9ac58d0f71d95e49eac
10470,13625,13698,1977,30,1269,M,DEU,032785ac29cca744d4491d9450a4ecbf1dd68cb1
10471,13625,13861,1976,30,1270,M,AUT,6876d2dac6e3b038961a5bc873e048ca491b1bbb
10472,13625,13869,1963,40,2289,M,DEU,be16dc2abe54d7f1de0fac03d077ebedb4fe66ae
10473,13625,13846,1963,40,2290,M,ESP,39c8a06ecb1d24aa917b07c9b2110183c7f3e133
10474,13625,13652,1962,45,1662,M,DEU,27ae544671f835e59a2c5d696bced2902a1f2c6e
10475,13626,13667,1956,50,885,M,DEU,0e9bc55f4cacab974e765c3987020eec0bf54d19
10476,13626,13915,1969,35,176,W,DEU,0e9fd3bddeb93988962c3a5e404ff7c34ade32be
10477,13626,13673,1978,20,1009,M,DEU,d9590ebc2306bce2ab5cf5893f6acf88caf89ae8
10478,13626,13892,1957,50,886,M,DEU,f23b942b098909799c2be5102495dd51d7cf7c56
10478,13626,13673,1980,20,1010,M,DNK,ecd035fdf30a479c9542e41187d7daf8a98a4f9b
10480,13626,13667,1976,30,1271,M,DEU,3ecd5631be3b26479fade9d8bb18235587c2c538
10481,13627,14003,1958,45,118,W,BRA,cdf25ccecba15a4bd654995f31d1520496d27003
10482,13627,13916,1964,40,2291,M,DEU,2a0a2066e46bd7c2385323a731683b093d9450ed
10483,13627,13766,1973,30,1272,M,DEU,65a20253e63790b0e032c7b0b67964d63fdd0f32
10483,13627,13730,1959,45,1663,M,ITA,ddcb2e67400c9185ec29c4b61730cff1853c99c2
10485,13627,13715,1972,35,2012,M,DEU,6bc18ac1e3026bdc1c41b868853c888a08eb281e
10486,13627,13851,1956,50,887,M,ITA,c1084c220f75f230085c53441231d312d3ae60dc
10487,13627,13759,1964,40,2292,M,DEU,93a57c67343070b8692c8a1cde28a39a86e27593
10488,13628,13823,1965,40,2293,M,FRA,0b64f855e85060ec61dc2b361bc1b1a554165925
10489,13628,13825,1955,50,45,W,DEU,3eac9770815168fdcb0a92ee862fa80487566374
10490,13628,13730,1969,35,2013,M,ITA,45cdf07e629ad72a9f8134be97088ad7f90b690c
10490,13628,13906,1970,35,2013,M,ESP,848bd0b6301a12717dc4719409cb2ee765ea2928
10492,13628,13798,1948,55,355,M,DEU,dc729b07c230bf4cb7f74bc7aca1e6ca344730e6
10493,13628,13915,1958,45,1664,M,GBR,86818bb9c0f260f035931b6c7afb06b10f0da061
10494,13628,13634,1952,55,6,W,DEU,523f032c78d35b953dec73114b723b9243b7e8a0
10495,13628,13835,1983,20,1011,M,DEU,cae2dfcfabb07ccaebde54b03a37f083dbe3fd2a
10496,13628,14035,1960,45,1665,M,DEU,e8cd98a92345b6ac90f4d765ea97f40f2cf92242
10497,13629,13882,1967,40,2294,M,DEU,d19f9d234ab87153b54389cd3e703d36bd531b2a
10498,13629,13805,1949,55,356,M,NLD,7763fc5ec22f4c3b662e9560067237d469817a53
10499,13629,14033,1968,35,2015,M,MEX,7581ab05e176651cc85499f20e6037c9bdac7d0b
10500,13629,13723,1985,20,1012,M,DNK,116bf42fb4eeca5ee82249808257adfeaee25d0e
10501,13629,13670,1967,40,2295,M,DEU,cd4561167c68230b02d7e22a2be191d9089c4381
10501,13629,13690,1966,40,2295,M,CHE,72c78e007b63e17a540aa6451cb03cbeb0e8576e
10503,13629,13692,1976,30,1273,M,DEU,eb880fc72cc79d79dfc578c36e857fd030e48e72
10504,13630,13705,1966,40,2297,M,DEU,6c689df45d0800013a3f2eabbeefa6379887a99d
10505,13630,13785,1967,40,2298,M,DEU,ac9d6d0cda847087db176f962d9098b9ad70780c
10506,13630,13986,1980,20,1013,M,DEU,399575c6cd7adc16127f1d008041516deeb4df73
10507,13630,13865,1969,35,2016,M,DEU,0f691289fbd588981544fbca44066339271b538a
10508,13630,13886,1977,30,1274,M,PRT,dbb14226621ac5cecd39e8eb7744ceec740e0923
10509,13630,13761,1964,40,2299,M,CHE,2c678b39acf8b0763648f428cb49102c0026f59d
10510,13630,13885,1981,20,1014,M,DEU,bab756ef08865f9871d607604f777d86f7ebe905
10511,13631,13892,1963,40,2300,M,DEU,6886d8088086e6403988bbbc49f8b5c14dd65788
10512,13631,13853,1972,35,2017,M,NLD,5c51fc367be1a7142f8410cf9739dc08a2712caa
10513,13632,13700,1950,55,357,M,FRA,656791402e297e2de335bfd4cd7551d8726b0fdd
10514,13632,13741,1977,30,1275,M,NLD,728be0fa4e7d490e450ffed1d5968a4ba3902ed5
10515,13632,13782,1955,50,888,M,CZE,a9a83a27d49686687cd662d6fef35b7ace1de818
10516,13632,13751,1941,65,30,M,GBR,84b71ee2011d5c84cfc5d4c777c5e0bb0ea8dcc8
10517,13632,13689,1966,40,2301,M,DEU,25cc7957a4c868189a392c2db67f5e4c77010c68
10518,13633,13760,1980,20,119,W,NOR,29e6cf87468da6b98958735df3c5cafb7fcd1753
10519,13633,13762,1961,45,1666,M,DEU,b2d61cc68539285cfacd2d6e5f9c7ffd28b3c4ed
10520,13633,13952,1971,35,2018,M,ITA,b4571789659de2bd8e13fb2c61f6286c6b0f36ab
10521,13634,13729,1968,35,2019,M,DEU,411c5f86f8bb61f614873e2e093a0cbc523a2408
10522,13634,13687,1967,40,2302,M,DEU,5d61ec5c08476c043c39906d26baf0890d751fa5
10522,13634,13919,1978,20,120,W,SWE,1187b528edc48495d836a04f73f3e4466768ea63
10524,13634,13686,1973,30,1276,M,DEU,e229758eeab85d36bbd2f617aef2b95039971444
10524,13634,13902,1970,35,177,W,DEU,d2f3349865cf43182e226056b5b3bd2ecbda33a6
10526,13634,13933,1966,40,2303,M,DEU,cd4cf201fd5b31ebe902c5071007c8a525ab04d6
10527,13634,13674,1955,50,889,M,DEU,16d6888048d9a9ed387e08f9962d0fc350f97d97
10527,13634,13828,1951,55,358,M,DNK,8c0004f610a4abf261acc293cee3da041c2d8fba
10529,13635,13657,1967,40,2304,M,DEU,ae16e3c5f37b070a66acc097cbfdb96468a34dac
10529,13635,13642,1955,50,890,M,NLD,dd035ec2101a8694fc0995a82f1eb958022db539
10531,13635,13894,1969,35,2020,M,DEU,5adcb7f0980968a550084f4a5803092554696584
10532,13635,13902,1964,40,202,W,DEU,520386517362299fba97bd9952825bc04cbf2e40
10533,13635,13869,1965,40,203,W,GBR,d20196882ac53002c88061248f97234f45ab922f
10534,13635,13732,1971,35,2021,M,DNK,f76516060822ff731ced1f9b990cdfda770dd82b
10535,13636,13654,1960,45,1667,M,DEU,5679aa45c16d34db33e2e96065d419bfdffe1c71
10536,13637,13854,1963,40,2305,M,NLD,f0d5c17ae430d181189ac76645caa01cdde39e43
10537,13637,13795,1967,40,2306,M,GBR,cebc00ab28437bf2af576e05b5b05f03c6f9d62e
10537,13637,13868,1948,55,359,M,DEU,13e46104e04c734e179977c7196780fb34cd86d5
10539,13637,13673,1971,35,2022,M,DEU,057b3e6a269b649403336a6150a8ece3742cc935
10540,13637,13670,1959,45,1668,M,DEU,b0f7bb8619553ddad0f40349479c2509a1f62eba
10541,13637,13710,1965,40,2307,M,DEU,1649204f76f7c5194b00de11caa0049630e78d00
10542,13637,13842,1963,40,2308,M,ISL,59e9c9abc98c95bc748ba129143ec3d890676b11
10543,13637,13894,1959,45,1669,M,DEU,4549bf7046d96dc2c1de0f6401c4c610ebb7143c
10544,13638,13691,1977,30,1277,M,DEU,79d2bf3ea02293fcb04553e00b35bb55cf66dc31
10545,13638,13875,1968,35,2023,M,AUT,8304511a8e7cc090b9a7706c2a610a6a6c6dd230
10546,13639,13670,1964,40,2309,M,DNK,87b1902563cd1cd7549a7f9232710fe3021766b3
10547,13640,13871,1961,45,1670,M,DEU,6111d8d6f37862b09571ef82936671b2c30f4881
10548,13640,13720,1963,40,2310,M,DEU,c86b61b931179ce90baf84cf98ca831c6603dca2
10549,13640,14067,1976,30,1278,M,DEU,0014120730e7753636c8dcaa9e6b7d757ff33935
10550,13640,13876,1973,30,143,W,ZWE,bb25b320cbf07b567ed164d113f83bca7e1c4f28
10551,13640,14085,1961,45,1671,M,CHE,ae429208485850829a3d1b85597ee3f4d3658ae1
10552,13640,13989,1985,20,1015,M,DEU,23aa6027a46a181ff97a77f515913b9529953566
10553,13640,13699,1972,35,2024,M,GRC,55d1dd6b1fa0a10b991f9f09315e08288c5fc76d
10554,13641,13718,1960,45,1672,M,DEU,a1fa106d947f4bd465ccdacd5215d6d8e5ccf03a
10554,13641,13747,1981,20,1016,M,DEU,c90501c7436298211c7a7fc16b31dbf96e096398
10556,13641,13884,1972,35,2025,M,JPN,7f239695b0e43d93094c16c826bcec3f14dbf868
10557,13641,13853,1963,40,2311,M,ITA,200ba341c4fe8922d3ad2ffccf58a5563eac0cea
10558,13641,13711,1962,45,119,W,DEU,6cb1524dba0e1d4043ea5c095496bf8e20937ebb
10559,13642,13830,1972,35,2026,M,NOR,138228c452f2831a550160d2c02425740d5f47cd
10560,13642,13647,1967,40,204,W,DEU,6168435dd0417bb688a7cef57a6436940aeb9aee
10561,13642,13964,1954,50,891,M,DEU,c3539fd4614217613108b185de5b300186bcdb89
10562,13642,13732,1966,40,2312,M,DEU,68fa3afa32babc133f9f5b254f9df831758a4a71
10562,13642,13795,1948,55,360,M,DEU,2bd5145747c3d33ae98b554e093c8de537ef99df
10564,13642,13668,1961,45,1673,M,DEU,47452e7eda3c0b6fb31c76c406ca33670747d4b5
10565,13642,13720,1963,40,205,W,DEU,e1bf920b444db83edb10435169b71ca203796c1a
10565,13642,13745,1970,35,2027,M,AUT,6ee5d2d19f479d4a53a8a96cbcb00160df54513f
10567,13643,13849,1963,40,2313,M,DEU,2a3a2f05e39a7721df154bab4ad50541b94ec1c1
10568,13643,13767,1965,40,2314,M,NLD,91ac45fd05641d31292632d0c96dbab23f75491b
10569,13643,13745,1960,45,1674,M,DEU,f7026cb5cac16375125ae0b98a674a061da804cd
10570,13643,13849,1972,35,178,W,DEU,6c2e842e37f52064100db3ad6fe4413ebd2abcc6
10571,13643,13685,1961,45,1675,M,DEU,b7fac8e85c0b6d2f3fc31fe003df722ac64185b9
10572,13643,13727,1965,40,206,W,ISL,2399c84a27092000ed72641222014655b401cbe5
10573,13644,13764,1964,40,2315,M,DEU,412b68b875a666d8bed3694f6c9d7a06688cc8b0
10574,13644,13732,1959,45,1676,M,DEU,dfcb8422fe5812e8939b91114fcad93e7cc14f29
10575,13644,13658,1973,30,1279,M,DEU,d7122aa8097d71fb9e70da6fa958c21c5d6927cd
10576,13645,13749,1962,45,1677,M,GBR,62040f3cbbc1ce487fda958c1e59e89208dc1b69
10577,13645,13873,1969,35,2028,M,CHE,89dc7fa1a4a178a4903263dcc13c856f6b379643
10578,13645,13779,1951,55,7,W,CHE,14936a079a5588b7e4895dfb6fa6292651f234fc
10579,13645,13694,1965,40,2316,M,SVK,b779e2baff07dde4bdb17eb58c7a454f8c4e4d53
10579,13645,14076,1978,20,1017,M,AUT,0eb1cf43b693b6841a0d1960b96cfc22ba449205
10581,13646,13890,1968,35,2029,M,DEU,1de189d007710b4649a4d19ae10e42e5d3156818
10582,13646,13706,1972,35,2030,M,DEU,1c5b94c06d64d0eca6a00bc487cdf69dc51b626d
10583,13646,13783,1971,35,2031,M,DEU,5349eab9983650df3c49d0ac07ac5bd443086f00
10584,13646,13945,1965,40,2317,M,DEU,99c84efb10e8b4c831876c76083bfa830868c8a1
10585,13646,13690,1965,40,207,W,DEU,f53ffd95733a911371a22a3a8f7805e4d79be4cc
10586,13647,13681,1970,35,2032,M,DEU,04f7a5ba2f23afdeaea3ccfc97744bc0009080ce
10587,13647,13681,1975,30,1280,M,DEU,52bfa6cfbab3e43e421b78f1a1ac888c24ffb3bd
10588,13647,13738,1966,40,2318,M,NLD,9d7dd8084ed21147e73d01f742f8814b6885a396
10589,13648,13734,1964,40,2319,M,DEU,d2e6ac3978de6a7ac919fb5ad2c80da977257fb4
10590,13648,13911,1979,20,1018,M,DNK,769fbe01c51dcecda62e4432db8706060f1f2f01
10591,13648,14111,1959,45,1678,M,AUT,121f125db9e305f76814ce38c7e2d932629f82fb
10592,13648,13794,1968,35,2033,M,DEU,c7d88cdfd2e9e63702655b9595335e33a27341aa
10593,13649,13661,1966,40,2320,M,DEU,bfa3cce1dd5d2c5f537da6b578c88d5894493674
10593,13649,13682,1965,40,2320,M,DEU,0f3532511a8cba0b4a6953f308f00c02aaa67ca5
10595,13649,13892,1977,30,1281,M,NLD,6c163dcbbcd745ca90fce8005ed2f6408bb0ce79
10596,13649,13682,1965,40,2322,M,DEU,bca9fa53a1d14f4d3de204ab3d83608fff2ff3d2
10597,13650,13914,1973,30,1282,M,DEU,24d679c29b8dfa34c1e41376efb9602464db7bd0
10598,13650,13744,1966,40,2323,M,DEU,b8185a061c72fcffcc32f7aa8c2e0676d4434e8a
10599,13650,13891,1969,35,2034,M,GBR,dc1b875a809cde8ec318700b50bc0796d7704046
10600,13650,14070,1964,40,2324,M,FIN,fdbf34d01075e39c48d2bbb004dd6e0983f56f01
10601,13650,13680,1979,20,1019,M,DEU,2b07f4f74204627767d4270d4057ed407614d877
10602,13650,13886,1972,35,2035,M,DNK,e69d0b7d5ff1ff79443e3f652c4453d5d12d41cd
10603,13651,13683,1966,40,2325,M,DNK,ac8193a55d8deb53b29a5f3b913896bc363c1479
10604,13651,13724,1966,40,2326,M,DEU,09fa1eaaf40351a364434833b9278952ceb7d93c
10605,13651,13705,1967,40,2327,M,DEU,f20b9de39be898dd1e2bb7e1d453add3840f9964
10606,13651,13903,1969,35,179,W,DEU,410eaf159863e97d358dda01eb2a1f3523446344
10607,13651,13783,1951,55,361,M,DNK,c62efa38052555d270f44bba1196d89cf0f4538f
10608,13652,13791,1973,30,1283,M,DEU,83ded25a0a515f894939e38658f3e16f2aa8c3a3
10609,13652,13777,1956,50,892,M,DEU,691e2d0e85ea47cd4fe8cf34abe5b751d9fb1ec0
10610,13652,14045,1962,45,1679,M,DEU,279b575fbf4aae222dcf3e2cdd96e94809e92e0d
10611,13652,13802,1956,50,893,M,HKG,b68dadb21b81dc680c1b74b64254e03f55c4ec90
10612,13652,13777,1968,35,180,W,DEU,f8be37b58ed45080a631aa7657a3777132ed3594
10613,13652,13755,1961,45,120,W,DEU,46056bcb4fe11884c328ffc6db61e3f732dce805
10614,13652,13670,1969,35,2036,M,DEU,2f39ac7479be28ec36d03a5b506a3b21bfb4c037
10615,13652,13778,1966,40,208,W,DNK,b55a3478685656ea9d7bb18ff3af04f34efb6127
10616,13653,13661,1957,50,894,M,DEU,6aafc3d8e9fddd267eb96e95048b1cd466a141d2
10617,13653,13743,1962,45,1680,M,DEU,b2df585496a3352b55bc62716e4cab99e4102a63
10618,13653,13886,1966,40,2328,M,DEU,f270338dad791a7070b78c4f76e4a2c6ec80b2f0
10619,13653,13727,1973,30,144,W,GBR,5b118e2fcd0271446dd286a2a6a3815180cb2575
10620,13653,13761,1976,30,1284,M,DEU,fba9bd915470e5b8f3c99ae823a9b7bcc39b01c6
10621,13654,13710,1961,45,1681,M,DNK,78d34ef5568022f475dd2cd33b7ff157b02f09ac
